ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _brand,Meta: _eur_price_piece,Meta: _eur_price_box,Meta: _lei_price_piece,Meta: _lei_price_box,Meta: _pieces_per_box,Meta: _vat_rate,Meta: _margin_percent,Meta: _mix_order,Meta: _min_order_qty,Meta: _zentrada_url,Meta: _country_of_origin,Meta: _ean
,simple,EE-CG-100318,"Comodă TV Colva, 2 uși, bej",1,0,visible,"Mobilier TV cu 2 uși.
Construcție rezistentă din MDF, PAL și oțel.
Dimensiuni: 140 x 40 x 53 cm.
Rafturi interioare pentru organizare.
Asamblare necesară.","**Suport TV Elegant și Practic**
Comoda TV Colva, în nuanța bej, oferă o soluție elegantă și funcțională pentru livingul dumneavoastră. Realizată din MDF, PAL și oțel, această piesă de mobilier combină durabilitatea cu un design modern, perfect pentru a susține televizorul și a organiza echipamentele media.

**Spațiu Inteligent de Depozitare**
Cu dimensiuni de 140 x 40 x 53 cm și două uși, comoda dispune de rafturi cu înălțimi de 12.5 cm și 27 cm, ideale pentru a depozita console, decodoare, DVD-uri sau alte accesorii. Designul său versatil se integrează armonios în diverse stiluri de decor, aducând un plus de ordine și estetică.",,,taxable,,1,,,0,0,,,,,1,,,1141.59,Casă & Grădină,"Atmosphera Créateur d'intérieur®, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Atmosphera_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/184924/955c26cb-b7ac-4d2c-aaa2-23c7b7b8925f.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/184924/955c26cb-b7ac-4d2c-aaa2-23c7b7b8925f.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/184924/9a71e885-bfae-4243-a27f-4a66eafae4f4.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/184924/59b284bf-ab02-47db-9d30-60a398e00b3a.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Atmosphera Créateur d'intérieur®,147,147,1053.77832,1053.77832,1,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/17830E5E15BC78EABA5171B1E861557C/tv-cabinet-2p-colva,-beige",INDONÉSIE,3.56E+12
,simple,EE-CG-100319,"Ghiveci ceramic Poetry, D10, culori asortate",1,0,visible,"Ghiveci decorativ din ceramică.
Diametru 10 cm, înălțime 4.5 cm.
Material: gresie rezistentă.
Culori asortate: roz pal, verde pal, roz închis.
Ideal pentru plante mici sau decorațiuni.","**Accente Decorative cu Stil**
Acest ghiveci ceramic din colecția Poetry, cu un diametru de 10 cm și o înălțime de 4.5 cm, aduce un plus de culoare și rafinament oricărui spațiu. Fabricat din gresie, este durabil și ideal pentru plante mici sau pentru a servi ca obiect decorativ.

**Varietate de Culori Delicate**
Disponibil în culori asortate, precum roz pal, verde pal și roz închis, ghiveciul permite crearea unor aranjamente personalizate și pline de farmec. Este un accesoriu versatil, perfect pentru a înfrumuseța biroul, pervazul sau orice colț al casei, adăugând o notă de prospețime.",,,taxable,,1,,,0,0,,,,,1,,,21.59,Casă & Grădină,"Atmosphera Créateur d'intérieur®, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Atmosphera_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/168318/7dd9c909-3cf2-4810-9e30-24728a3ce531.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/168318/6081da75-2071-43bf-a37c-5515c12045b5.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/168318/7dd9c909-3cf2-4810-9e30-24728a3ce531.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/168318/6d411fac-cf1e-4962-96a4-351b3bf2b28e.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (24 buc)",1,0,Atmosphera Créateur d'intérieur®,2.78,66.72,19.93488,478.28004,24,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/594A8987E61F453C8A12DAD610544D14/flower-ceramic-poetry-d10,-3_--times-assorted-,-col",CHINE,3.56E+12
,simple,EE-CG-100320,"Husă pilotă Ocean Blue, 200 x 220 cm",1,0,visible,"Husă de pilotă din poliester 100%.
Dimensiuni: 200 x 220 cm.
Culoare: Ocean Blue.
Include două fețe de pernă.
Antialergenică și ușor de întreținut.","**Confort și Eleganță pentru Dormitor**
Husa de pilotă Ocean Blue de la Sleeptime, cu dimensiuni de 200 x 220 cm, transformă dormitorul într-un sanctuar de relaxare. Fabricată integral din poliester super moale, aceasta oferă o senzație plăcută la atingere și un confort sporit pe durata somnului.

**Practică și Antialergenică**
Setul include două fețe de pernă asortate și este ideal pentru persoanele cu alergii, fiind antialergenic. Ușor de întreținut, husa poate fi spălată la 40 de grade Celsius și este potrivită pentru uscătorul de rufe, asigurând o utilizare igienică și convenabilă.",,,taxable,,1,,,0,0,,,,,1,,,118.35,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/21638/3750x/resize:normal/8720578062256_4.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/21638/3750x/resize:normal/8720578062256_4.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/21637/3746x/resize:normal/8720578062256_5.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/52/64/29/images/logo_royaltextile_groothandel_fr.png, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Sleeptime-frg.png?force_format=webp&q=90",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,15.24,15.24,109.242,109.242,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/5C3FA39604F8F23A0E13134B67929C62/duvet-cover-Ocean-Blue-200-x-220,,8.72E+12
,simple,EE-CG-100321,"Prosop de plajă damă cu bretele, mărimi mixte",1,0,visible,"Prosop de plajă din microfibră poliester.
Include 2 bretele de umăr.
Mărimi mixte: S/M, L/XL.
Culori disponibile: mentă, gri.
Ideal pentru plajă și piscină.","**Eleganță și Practicabilitate la Plajă**
Acest prosop de plajă pentru damă, disponibil în mărimi mixte (S/M, L/XL), este conceput pentru a oferi confort și stil. Fabricat din microfibră de poliester 100% cu o densitate de 290 gsm, este moale la atingere și absoarbe eficient apa, fiind perfect pentru zilele petrecute la piscină sau la mare.

**Design Inovator cu Bretele**
Dotat cu două bretele de umăr, prosopul se transformă într-o rochie lejeră, ideală pentru a te deplasa cu ușurință pe plajă sau la piscină. Disponibil în culori moderne, mentă și gri, combină utilitatea cu un aspect chic, fiind un accesoriu indispensabil pentru vară.",,,taxable,,1,,,0,0,,,,,1,,,37.66,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://shop.vinnemeier-textil.de/media/catalog/product/1/4/142285_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/70/21/00/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://shop.vinnemeier-textil.de/media/catalog/product/1/5/154029_1.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop.vinnemeier-textil.de/media/catalog/product/1/5/154030_1.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop.vinnemeier-textil.de/media/catalog/product/1/5/154031_1.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (8 buc)",1,0,,4.85,38.8,34.7718,278.14584,8,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/38E52082A07A4D57BD60024C6784DF7F/Ladies-beach-towel-with-straps,-sizes-SMLXL-mixe",China,4.02E+12
,simple,EE-CG-100322,"Dozator săpun cu accesorii bambus, 0.25L, bej",1,0,visible,"Dozator săpun 0.25L și accesorii.
Fabricat din bambus natural.
Include perie și burete.
Culoare bej, design eco-friendly.
Ideal pentru chiuvetă bucătărie sau baie.","**Set Complet pentru Bucătărie sau Baie**
Acest set elegant include un dozator de săpun de 0.25L și accesorii din bambus, toate în nuanța bej. Fabricat din bambus, aduce o notă naturală și caldă în orice spațiu. Este ideal pentru organizarea zonei de chiuvetă, fie în bucătărie, fie în baie.

**Funcționalitate și Design Eco-Friendly**
Setul conține o perie cu dimensiunile de 6.5 x 7 x 23 cm și un burete de 10 x 2 x 9 cm, oferind soluții complete pentru curățenie. Designul său compact și materialele durabile asigură o utilizare îndelungată și contribuie la un mediu organizat și estetic plăcut.",,,taxable,,1,,,0,0,,,,,1,,,73.62,Casă & Grădină,"Five®, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Five.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/167770/d5e7c8b9-24b1-4861-bd5b-7720fb3d7011.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/167770/d5e7c8b9-24b1-4861-bd5b-7720fb3d7011.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/167770/7ab1f5c9-8be6-42eb-8999-8985732c97ff.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/167770/bd68f030-410c-465d-849a-1a6d890b15b5.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Five®,9.48,56.88,67.95852,407.75112,6,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/2C49CAED297FE78BAB7A55651721AF73/soap-dispenser-+-bamboo-access-025l,-beige",CHINE,3.56E+12
,simple,EE-CG-100323,"Bibliotecă clasică cu 4 etajere, albă",1,0,visible,"Bibliotecă cu 4 etajere, ideală pentru cărți și decorațiuni.
Fabricată din MDF_E1, durabilă și stabilă.
Design clasic, culoare albă, ușor de integrat.
Dimensiuni compacte: Lungime 55 x Lățime 15 x Înălțime 118 cm.
Necesită asamblare simplă.","**Design Funcțional și Elegant**
Această bibliotecă clasică cu patru etajere, de culoare albă, este ideală pentru organizarea spațiului. Fabricată din MDF_E1, asigură durabilitate și stabilitate. Cu dimensiunile sale compacte de 55 x 15 x 118 cm, se integrează armonios în diverse amenajări interioare, fiind potrivită atât pentru camera copiilor, cât și pentru alte încăperi.
**Soluție Practică pentru Depozitare**
Perfectă pentru cărți, decorațiuni sau jucării, această bibliotecă necesită asamblare, un proces simplu și intuitiv. Este o piesă de mobilier versatilă, concepută pentru a adăuga un plus de ordine și stil, fără a ocupa mult spațiu.",,,taxable,,1,,,0,0,,,,,1,,,276,Casă & Grădină,"Atmosphera Créateur d'intérieur®, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Atmosphera_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/174087/088d78ff-1e8d-42b9-985a-0f9e9b727c03.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/174087/088d78ff-1e8d-42b9-985a-0f9e9b727c03.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/174087/4827263c-43dd-44db-8c14-731be9c6d83e.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://media.jja-sa.com/174087/8d9bc345-d163-4572-b605-74c829ae9fdb.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (2 buc)",1,0,Atmosphera Créateur d'intérieur®,35.54,71.08,254.76948,509.53896,2,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/17792CE5919A1179714A2D6D9554D8F8/classic-4_-storey-bookcase,-white",CHINE,3.56E+12
,simple,EE-CG-100324,Husă de pilotă Avoka Multi 200 x 220 cm,1,0,visible,"Husă de pilotă Avoka Multi, 200 x 220 cm.
Material: 80% bumbac, 20% poliester.
Design imprimat pe ambele părți.
Include 2 fețe de pernă 60 x 70 cm.
Anti-alergenică, calitate 150 gr/m2.","**Confort și Design Multi-Color**
Transformă-ți dormitorul cu husa de pilotă Avoka Multi, având dimensiunile de 200 x 220 cm. Realizată dintr-un amestec de 80% bumbac și 20% poliester, această husă oferă o senzație plăcută la atingere și este durabilă. Designul său imprimat pe ambele părți aduce un plus de vitalitate și stil oricărui decor.
**Set Complet și Practic**
Setul include două fețe de pernă de 60 x 70 cm, cu închidere tip hotel pentru o utilizare facilă. Materialul anti-alergenic și calitatea de 150 grame/m2 asigură un somn odihnitor și confortabil. Husa este ușor de întreținut și adaugă o notă de eleganță modernă camerei tale.",,,taxable,,1,,,0,0,,,,,1,,,97.85,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/29161/3750x/resize:normal/8720105699511_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/29161/3750x/resize:normal/8720105699511_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/25412/3746x/resize:normal/8720105699511.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/25407/3750x/resize:normal/8720105699511_4.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/29161/3750x/resize:normal/8720105699511_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,12.6,12.6,90.321,90.321,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/1DE5C648426BBAD7F6947AD26FD3EAAA/duvet-cover-Avoka-Multi-200-x-220,,8.72E+12
,simple,EE-CG-100325,Pluș Yu-Gi-Oh! Dragon Albastru cu Ochi Albaștri 21cm,1,0,visible,"Pluș Dragon Albastru cu Ochi Albaștri.
Personaj iconic din Yu-Gi-Oh!.
Dimensiune: 21 cm.
Ideal pentru colecționari și fani.
Cadou perfect pentru copii și adolescenți.","**Adu Magia Yu-Gi-Oh! Acasă**
Descoperă plușul Dragon Albastru cu Ochi Albaștri, un personaj iconic din universul Yu-Gi-Oh!, acum disponibil într-o variantă adorabilă de 21 cm. Perfect pentru fanii jocului de cărți și ai serialului, acest pluș este o reprezentare fidelă a puternicului dragon.
**Cadoul Perfect pentru Colecționari**
Ideal pentru colecționari sau ca un cadou special pentru copii și adolescenți, acest pluș este fabricat cu atenție la detalii, aducând la viață unul dintre cei mai iubiți monștri. Este o modalitate excelentă de a-ți arăta pasiunea pentru Yu-Gi-Oh! și de a adăuga o piesă unică colecției tale.",,,taxable,,1,,,0,0,,,,,1,,,18.56,Casă & Grădină,"Yu-Gi-Oh!, B2B",,"https://evdo8pe.cloudimg.io/v7/https://www.dinotoys.nl/files/ygo5707a_3807515084401.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://www.dinotoys.nl/files/ygo5707a_3807515084401.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://www.dinotoys.nl/files/ygo5707aa_3807515084401.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/10/10/45/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://www.dinotoys.nl/files/dnk70-9coec1doos_15670015687526.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Yu-Gi-Oh!,2.39,2.39,17.136,17.136,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/7A23A958A3307186CD9F9237973441D5/Yu_-Gi_-Oh!-Plush-Dragon-Blue_-Eyes-White-Dragon-21c,CHINA,8.10E+11
,simple,EE-CG-100326,Figurină vacă mozaic albastru din polirășină,1,0,visible,"Figurină decorativă vacă mozaic.
Fabricată din polirășină, rezistentă.
Culori: gri, alb, albastru.
Dimensiuni: 46,5 x 18,5 x 33,5 cm.
Ideală pentru grădină sau terasă.","**Decorațiune Unică pentru Grădină**
Adaugă o notă de originalitate spațiului tău exterior cu această figurină de vacă mozaic, realizată din polirășină durabilă. Cu un design artistic în nuanțe de gri, alb și albastru, această piesă decorativă atrage privirile și creează o atmosferă veselă.
**Detalii și Dimensiuni Impresionante**
Figurina are dimensiunile de 46,5 x 18,5 x 33,5 cm, fiind suficient de mare pentru a fi un punct focal în grădină, pe terasă sau chiar în interior. Materialul de polirășină asigură rezistență la intemperii, transformând-o într-o alegere excelentă pentru decorul de exterior.",,,taxable,,1,,,0,0,,,,,1,,,137.15,Casă & Grădină,"IBERGARDEN, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Ibergarden_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/12339.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/80/83/53/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Ibergarden_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/16651.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (2 buc)",1,0,IBERGARDEN,17.66,35.32,126.5922,253.19868,2,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/BA94A9D690CAE872610CEA4A0BD3CEAD/polyresin-figurine-cow-mosaic-blue,China,8.43E+12
,simple,EE-CG-100327,Husă de pilotă Beauty Skincare verde 200 x 220 cm,1,0,visible,"Husă de pilotă Beauty Skincare, verde.
Dimensiuni: 200 x 220 cm.
Material: 100% micropercal satin.
Include 2 fețe de pernă 60 x 70 cm.
Anti-alergenică, închidere cu capse.","**Confort și Eleganță pentru Dormitor**
Alege husa de pilotă Beauty Skincare, de culoare verde și dimensiuni 200 x 220 cm, pentru un somn odihnitor. Fabricată din 100% micropercal satin, această husă oferă o senzație luxoasă și netedă la atingere. Designul uni, cu închidere practică prin capse, se integrează perfect în orice decor modern.
**Set Complet și Beneficii Anti-Alergenice**
Setul include două fețe de pernă de 60 x 70 cm, cu închidere tip hotel, pentru un aspect uniform și elegant. Materialul anti-alergenic și calitatea de 100 grame/m2 contribuie la un mediu de somn sănătos. Această husă este ideală pentru a adăuga o notă de rafinament și prospețime dormitorului tău.",,,taxable,,1,,,0,0,,,,,1,,,105.31,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/20958/3746x/resize:normal/8719242077733.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/20958/3746x/resize:normal/8719242077733.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/21162/3746x/resize:normal/8719242077733.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/21164/2998x/resize:normal/8719242077733_3.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/20958/3746x/resize:normal/8719242077733.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,13.56,13.56,97.20396,97.20396,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/117CF67C4250A60BF47FC16926F432D8/Beauty-Skincare-duvet-cover-Green-200-x-220,,8.72E+12
,simple,EE-CG-100328,"Felinar brad de Crăciun din metal, bej, maro",1,0,visible,"Felinar decorativ brad de Crăciun.
Fabricat din metal rezistent.
Culori: bej, maro, verde.
Dimensiuni compacte: 10 x 19 x 10 cm.
Ideal pentru decorațiuni de sărbători.","**Atmosferă Festivă cu Felinarul Brad de Crăciun**
Creează o ambianță magică de sărbători cu acest felinar decorativ în formă de brad de Crăciun. Realizat din metal rezistent, cu detalii în nuanțe de bej, maro și verde, acesta aduce un plus de căldură și stil oricărui decor. Dimensiunile sale compacte de 10 x 19 x 10 cm îl fac ideal pentru a fi plasat pe pervaz, masă sau raft.
**Decorațiune Versatilă de Sărbători**
Disponibil în trei variante asortate, acest felinar este perfect pentru a completa aranjamentele de Crăciun. Poate fi folosit cu o lumânare LED sau luminițe mici, transformând spațiul într-un colț de poveste. Este o alegere excelentă pentru a personaliza decorul casei în perioada sărbătorilor de iarnă.",,,taxable,,1,,,0,0,,,,,1,,,60.57,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://nextcloud.wurm.com/apps/72dpi/Webshop/10041769.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/35/04/28/images/logo_Wurm_fr.png, https://evdo8pe.cloudimg.io/v7/https://nextcloud.wurm.com/apps/72dpi/Webshop/10041832.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://nextcloud.wurm.com/apps/72dpi/Webshop/10041834.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://nextcloud.wurm.com/apps/72dpi/Webshop/10041837.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (3 buc)",1,0,,7.8,23.4,55.92048,167.74716,3,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/00A4DD8AA667084D2150FD47C03E0FDF/Lantern-Christmas-tree-made-of-metal-beige,-brown,",IN,4.01E+12
,simple,EE-CG-100329,"Scrumieră culori asortate, 11x8 cm",1,0,visible,"Scrumieră compactă, culori asortate.
Dimensiuni: 11 x 8 cm.
Potrivită pentru interior și exterior.
Practică, rezistentă și ușor de curățat.
Ideală pentru uz zilnic.","**Scrumieră Practică și Versatilă**
Această scrumieră, disponibilă în culori asortate, este un accesoriu funcțional pentru orice spațiu. Cu dimensiunile de 11 x 8 cm, este suficient de compactă pentru a fi folosită atât în interior, cât și în exterior. Designul său simplu și culorile variate o fac ușor de integrat în diverse medii.
**Soluție Simplă pentru Uz Zilnic**
Ideală pentru uz casnic sau în spații comerciale, scrumiera este un obiect practic, rezistent și ușor de curățat. Varietatea de culori permite alegerea unei opțiuni care se potrivește cel mai bine preferințelor individuale sau decorului existent.",,,taxable,,1,,,0,0,,,,,1,,,4.81,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/0b/86/c6/1707921610/45389.jpg?ts=1726587081&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/6f/c8/59/1707922045/04569.jpg?ts=1726587470&w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/60/aa/63/1707921715/04570.jpg?ts=1756386902&w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/97/c8/00/1707922579/45708.jpg?ts=1736810296&w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,,0.62,7.44,4.44108,53.3358,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/C4B72EC36261526CEF3CFB09FC1F7DA9/Ashtray-Colors-assorted-in-the-Display-11x8cm,CN,4.33E+12
